Id_Survey;Id_Survey_Pos;Id_Station;Operation;Operation_Code;DateFull_mn;TimeStamp_mn;Latitude;Longitude;Bottom_Depth;Dist_Shore;Fishing_Depth_Upper;Fishing_Depth_Lower;Species;Code_Species;Compartment;Reg;Pres_Abs;Nb_Individual;Nb_Colonies;Biovolume;TL;FL;SL;ML;CL;DL;TW;TWest;EW;GonW;StomachW;Fullness;Collection;AphiaID_Worms;Scientific_Name_Worms;Authority_Worms;Kingdom;Phylum;Class;Order;Family;Genus;rank
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.44;NaN;NaN;NaN;1;1.1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;1.88;NaN;NaN;NaN;4.48;NaN;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;1.9;NaN;NaN;NaN;4.27;NaN;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.82;NaN;NaN;NaN;1.3;1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.44;NaN;NaN;NaN;0.96;NaN;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.56;NaN;NaN;NaN;1.1;1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.64;NaN;NaN;NaN;1.1;1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.64;NaN;NaN;NaN;1.4;1.1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.4;NaN;NaN;NaN;0.85;NaN;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.07;NaN;NaN;NaN;0.78;NaN;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.73;NaN;NaN;NaN;1.1;1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.7;NaN;NaN;NaN;1.5;1.1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.52;NaN;NaN;NaN;0.99;NaN;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Sternoptyx diaphana;Ster.diap;FISH;ABT032;NaN;NaN;NaN;NaN;NaN;NaN;2.82;NaN;NaN;NaN;1.6;1.1;NaN;NaN;NaN;NaN;NPM4167;127314;Sternoptyx diaphana;Hermann, 1781;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Sternoptyx;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;25;NaN;NaN;NaN;9.1;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;17.4;NaN;NaN;NaN;1.7;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;14;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN;NaN;NaN;4.69;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;19;NaN;NaN;NaN;2.8;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;18.4;NaN;NaN;NaN;3.9;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;22.8;NaN;NaN;NaN;7.9;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;16.3;NaN;NaN;NaN;1.8;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT009;NaN;NaN;NaN;NaN;NaN;NaN;16;NaN;NaN;NaN;2.3;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Stylephorus chordatus;Styl.chor;FISH;ABT119;NaN;NaN;NaN;NaN;NaN;NaN;9.2;NaN;NaN;NaN;0.5;NaN;NaN;NaN;NaN;NaN;NPM4244;126526;Stylephorus chordatus;Shaw, 1791;Animalia;Chordata;Teleostei;Stylephoriformes;Stylephoridae;Stylephorus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanactis dentex;Thys.dent;FISH;AB375;NaN;NaN;NaN;NaN;7.3;NaN;6.8;NaN;NaN;NaN;0.58;NaN;NaN;NaN;NaN;NaN;NPM4626;282973;Thysanactis dentex;Regan & Trewavas, 1930;Animalia;Chordata;Teleostei;Stomiiformes;Stomiidae;Thysanactis;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanactis dentex;Thys.dent;FISH;AB375;NaN;NaN;NaN;NaN;10;NaN;9.2;NaN;NaN;NaN;1.87;NaN;NaN;NaN;NaN;NaN;NPM4626;282973;Thysanactis dentex;Regan & Trewavas, 1930;Animalia;Chordata;Teleostei;Stomiiformes;Stomiidae;Thysanactis;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanopoda sp.;Thys.sp;CRUS;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;110680;Thysanopoda;H. Milne Edwards, 1837;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanopoda;Genus
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanopoda sp.;Thys.sp;CRUS;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;110680;Thysanopoda;H. Milne Edwards, 1837;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanopoda;Genus
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanopoda sp.;Thys.sp;CRUS;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;110680;Thysanopoda;H. Milne Edwards, 1837;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanopoda;Genus
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanopoda sp.;Thys.sp;CRUS;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;110680;Thysanopoda;H. Milne Edwards, 1837;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanopoda;Genus
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanopoda sp.;Thys.sp;CRUS;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;110680;Thysanopoda;H. Milne Edwards, 1837;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanopoda;Genus
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Thysanopoda sp.;Thys.sp;CRUS;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;110680;Thysanopoda;H. Milne Edwards, 1837;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanopoda;Genus
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Valenciennellus tripunctulatus;Vale.trip;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN;NaN;NPM4438;127316;Valenciennellus tripunctulatus;(Esmark, 1871);Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Valenciennellus;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;ABT021;NaN;NaN;NaN;NaN;NaN;NaN;4.5;NaN;NaN;NaN;0.6;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.8;NaN;NaN;NaN;1.2;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.3;NaN;NaN;NaN;1.7;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.2;NaN;NaN;NaN;1.9;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.4;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.3;NaN;NaN;NaN;1.8;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.2;NaN;NaN;NaN;1.4;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.5;NaN;NaN;NaN;1.8;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.1;NaN;NaN;NaN;1.5;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.4;NaN;NaN;NaN;2.1;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.9;NaN;NaN;NaN;1.2;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.8;NaN;NaN;NaN;2.4;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.8;NaN;NaN;NaN;1.2;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.8;NaN;NaN;NaN;0.98;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.8;NaN;NaN;NaN;1.1;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.2;NaN;NaN;NaN;0.55;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.4;NaN;NaN;NaN;1.8;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.4;NaN;NaN;NaN;1.9;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.8;NaN;NaN;NaN;1.2;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.4;NaN;NaN;NaN;1.9;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
Abracos_2;A2_22347;A2_41a;MICRO;A2_MICRO_41a;26/04/2017 21:55;1493254500;-3.326975;-32.415743;4201.91;394089.33;430;430;Zaphotias pedaliotus;Zaph.peda;FISH;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NPM4392;322499;Zaphotias pedaliotus;(Goode & Bean, 1896);Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Bonapartia;Species
